tconst,title,year,genres,rating,votes,clean_title,description
tt0243585,Stuart Little 2,2002,"Adventure,Comedy,Family",5.5,61297.0,stuart little 2,"Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend."
tt4387040,Airlift,2016,"Drama,History",7.9,61275.0,airlift,"When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen."
tt6491178,Dragged Across Concrete,2018,"Action,Crime,Drama",6.9,61176.0,dragged across concrete,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows."
tt2574698,Gunday,2014,"Action,Drama,Musical",2.8,61168.0,gunday,"The lives of Calcutta's most powerful gangsters - Bikram and Bala, changes when Nandita enters it. Then a counter-force takes charge and a thriller unfolds."
tt0404030,Everything Is Illuminated,2005,"Comedy,Drama",7.4,61167.0,everything is illuminated,"A young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II—in a Ukrainian village which was ultimately razed by the Nazis."
tt0081283,Ordinary People,1980,Drama,7.7,61144.0,ordinary people,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together."
tt0228333,Ghosts of Mars,2001,"Action,Horror,Sci-Fi",4.9,61132.0,ghosts of mars,"In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find the post deserted and something far more dangerous than any criminal — the original inhabitants of Mars, hellbent on getting their planet back."
tt0046359,Stalag 17,1953,"Comedy,Drama,War",7.9,61098.0,stalag 17,"After two American prisoners are killed by guards in the act of escaping from a German POW camp in World War II, barracks black marketeer J.J. Sefton is suspected of being an informer."
tt0119707,Mortal Kombat: Annihilation,1997,"Action,Adventure,Fantasy",3.6,61096.0,mortal kombat: annihilation,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth."
tt0408345,Firewall,2006,"Crime,Thriller",5.8,61059.0,firewall,"State-of-the-art security system creator Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into his personal life, everything Jack holds dear is suddenly at stake."
tt0090633,An American Tail,1986,"Adventure,Animation,Comedy",6.9,61047.0,an american tail,"A young mouse named Fievel and his family decide to migrate to America, a ""land without cats,"" at the turn of the 20th century. But somehow, Fievel ends up in the New World alone and must fend off not only the felines he never thought he'd have to deal with again but also the loneliness of being away from home."
tt0095174,Frantic,1988,"Crime,Drama,Mystery",6.8,61040.0,frantic,"The wife of an American doctor suddenly vanishes in Paris. To find her, he navigates a puzzling web of language, locale, laissez-faire cops, triplicate-form filling bureaucrats and a defiant, mysterious waif who knows more than she tells."
tt0094137,Three Men and a Baby,1987,"Comedy,Drama,Family",6.1,61030.0,three men and a baby,Three bachelors find themselves forced to take care of a baby left by one of the guy's girlfriends.
tt0057413,The Pink Panther,1963,"Comedy,Crime,Romance",7.0,61011.0,the pink panther,"The trademark of The Phantom, a renowned jewel thief, is a glove left at the scene of the crime. Inspector Clouseau, an expert on The Phantom's exploits, feels sure that he knows where The Phantom will strike next and leaves Paris for the Tyrolean Alps, where the famous Lugashi jewel 'The Pink Panther' is going to be. However, he does not know who The Phantom really is, or for that matter who anyone else really is..."
tt0815241,Religulous,2008,"Comedy,Documentary,War",7.6,61010.0,religulous,"Commentator-comic Bill Maher plays devil's advocate with religion as he talks to believers about their faith. Traveling around the world, Maher examines the tenets of Christianity, Judaism and Islam and raises questions about homosexuality, proof of Christ's existence, Jewish Sabbath laws, violent Muslim extremists."
tt7130300,The Woman in Cabin 10,2025,"Drama,Mystery,Thriller",5.8,60885.0,the woman in cabin 10,"On a lavish yacht for an assignment, a journalist sees a passenger go overboard. But when no one believes her, she risks her life to uncover the truth."
tt0089155,Fletch,1985,"Comedy,Crime,Mystery",6.9,60879.0,fletch,"When investigative reporter Irwin ""Fletch"" Fletcher goes undercover to write a piece on the drug trade at a local beach, he's approached by wealthy businessman Alan Stanwyk, who offers him $50,000 to murder him. With sarcastic wit and a knack for disguises, Fletch sets out to uncover Stanwyk's story."
tt0349710,Ladder 49,2004,"Action,Drama,Thriller",6.5,60860.0,ladder 49,"Under the watchful eye of his mentor, Captain Mike Kennedy, probationary firefighter Jack Morrison matures into a seasoned veteran at a Baltimore fire station. However, Jack has reached a crossroads  as the sacrifices he's made have put him in harm's way innumerable times and significantly impacted his relationship with his wife and kids."
tt0059646,Repulsion,1965,"Drama,Horror,Thriller",7.6,60858.0,repulsion,"Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness."
tt0423866,3-Iron,2004,"Crime,Drama,Romance",7.9,60851.0,3-iron,A drifter lives in people's houses while they are away and repays them by doing chores for them. His life changes when he meets a beautiful woman who wants to escape her unhappy marriage.
tt1155592,Man on Wire,2008,"Biography,Crime,Documentary",7.7,60778.0,man on wire,"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement."
tt0030341,The Lady Vanishes,1938,"Crime,Drama,Mystery",7.7,60749.0,the lady vanishes,"On a train headed for England a group of travelers is delayed by an avalanche. Holed up in a hotel in a fictional European country, young Iris befriends elderly Miss Froy. When the train resumes, Iris suffers a bout of unconsciousness and wakes to find the old woman has disappeared. The other passengers ominously deny Miss Froy ever existed, so Iris begins to investigate with another traveler and, as the pair sleuth, romantic sparks fly."
tt0338094,The Haunted Mansion,2003,"Comedy,Family,Fantasy",5.2,60729.0,the haunted mansion,"Workaholic Jim Evers and his wife/business partner Sara get a call one night from  a mansion owner, Edward Gracey, who wants to sell his house. Once the Evers family arrive at the mansion, a torrential thunderstorm of mysterious origin strands them with the brooding, eccentric Gracey, his mysterious butler, and a variety of residents both seen and unseen."
tt0362225,Tell No One,2006,"Crime,Drama,Mystery",7.5,60699.0,tell no one,"A man receives a mysterious email appearing to be from his wife, who was murdered years earlier. As he frantically tries to find out whether she's alive, he finds himself being implicated in her death."
tt0039628,Miracle on 34th Street,1947,"Comedy,Drama,Family",7.9,60689.0,miracle on 34th street,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity."
tt0324554,Wicker Park,2004,"Drama,Mystery,Romance",6.9,60679.0,wicker park,"Matthew, a young advertising executive in Chicago, puts his life and a business trip to China on hold when he thinks he sees Lisa, the love of his life who left him without a word two years earlier, walking out of a restaurant one day."
tt0228750,Proof of Life,2000,"Action,Drama,Thriller",6.3,60666.0,proof of life,"When American engineer Peter Bowman is kidnapped while working in South America, his wife Alice enlists special agent Terry Thorne to help free him. However, complications arise when Thorne falls in love with her. Their lives are on the line, their hearts out on a limb."
tt2576852,The Tale of The Princess Kaguya,2013,"Animation,Drama,Family",8.0,60646.0,the tale of the princess kaguya,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate."
